,0,1,2,3,4,5,6,7,8,9,10,11,12,13
26265,11.283,2,0,0,1,0,1,0,0,1,0,0,0,12.443829
26266,40.283,1,0,0,3,0,1,0,0,0,1,0,0,15.874582
26267,40.283,2,0,0,3,0,1,0,0,0,1,0,0,16.047628
26268,40.283,3,0,0,3,0,1,0,0,0,1,0,0,16.43084
26269,40.283,4,0,0,3,0,1,0,0,0,1,0,0,16.917679
26270,40.283,5,0,0,3,0,1,0,0,0,1,0,0,17.104765
26271,9.383,1,0,0,1,0,1,0,0,0,1,0,0,11.905571
26272,9.383,2,0,0,1,0,1,0,0,0,1,0,0,12.364575
26273,9.383,3,0,0,1,0,1,0,0,0,1,0,0,12.895969
26274,15.233,1,0,0,4,0,0,0,0,0,0,1,0,14.010747
26275,15.233,2,0,0,4,0,0,0,0,0,0,1,0,14.100196
26276,15.233,3,0,0,4,0,0,0,0,0,0,1,0,14.3263035
26277,15.233,4,0,0,4,0,0,0,0,0,0,1,0,14.643341
26278,8.25,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26279,16.55,1,0,0,1,0,1,0,0,0,0,1,0,12.062418
26280,16.55,2,0,0,1,0,1,0,0,0,0,1,0,12.327073
26281,16.55,3,0,0,1,0,1,0,0,0,0,1,0,12.693069
26282,16.55,4,0,0,1,0,1,0,0,0,0,1,0,12.90308
26283,16.55,5,0,0,1,0,1,0,0,0,0,1,0,12.921125
26284,7.567,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
26285,10.033,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
26286,7.217,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
26287,0.0,1,0,1,1,0,0,0,0,0,0,1,0,7.6838145
26288,5.817,1,0,0,2,0,0,0,0,0,1,0,0,13.18972
26289,5.817,2,0,0,2,0,0,0,0,0,1,0,0,13.410825
26290,5.817,3,0,0,2,0,0,0,0,0,1,0,0,13.696591
26291,5.383,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26292,5.383,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
26293,14.317,1,0,0,1,0,1,0,0,1,0,0,0,12.006562
26294,14.317,2,0,0,1,0,1,0,0,1,0,0,0,12.443829
26295,14.317,3,0,0,1,0,1,0,0,1,0,0,0,12.89173
26296,14.317,4,0,0,1,0,1,0,0,1,0,0,0,13.054397
26297,14.317,5,0,0,1,0,1,0,0,1,0,0,0,13.139538
26298,14.317,6,0,0,1,0,1,0,0,1,0,0,0,13.031574
26299,14.2,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26300,7.933,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26301,17.583,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
26302,17.583,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
26303,9.783,1,0,0,0,0,1,0,1,0,0,0,0,9.655982
26304,9.783,2,0,0,0,0,1,0,1,0,0,0,0,10.479339
26305,9.783,3,0,0,0,0,1,0,1,0,0,0,0,10.988483
26306,13.8,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
26307,6.433,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
26308,6.433,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
26309,9.667,1,0,0,1,0,1,0,0,0,0,1,0,12.062418
26310,9.667,2,0,0,1,0,1,0,0,0,0,1,0,12.327073
26311,9.667,3,0,0,1,0,1,0,0,0,0,1,0,12.693069
26312,11.3,1,0,0,2,0,0,0,0,0,1,0,0,13.18972
26313,11.3,2,0,0,2,0,0,0,0,0,1,0,0,13.410825
26314,11.3,3,0,0,2,0,0,0,0,0,1,0,0,13.696591
26315,20.033,1,0,0,2,0,1,0,0,0,0,1,0,13.473084
26316,20.033,2,0,0,2,0,1,0,0,0,0,1,0,13.530165
26317,20.033,3,0,0,2,0,1,0,0,0,0,1,0,13.783421
26318,20.033,4,0,0,2,0,1,0,0,0,0,1,0,14.029094
26319,11.95,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26320,11.95,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
26321,8.55,1,0,0,2,0,0,0,1,0,0,0,0,11.941816
26322,8.55,2,0,0,2,0,0,0,1,0,0,0,0,12.132733
26323,9.083,1,0,0,1,0,1,0,0,0,0,1,0,12.062418
26324,9.083,2,0,0,1,0,1,0,0,0,0,1,0,12.327073
26325,13.05,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
26326,13.05,2,0,0,1,0,0,0,0,0,1,0,0,12.144373
26327,13.05,3,0,0,1,0,0,0,0,0,1,0,0,12.613114
26328,10.483,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
26329,10.483,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
26330,7.583,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
26331,12.767,1,0,0,2,0,1,0,0,0,1,0,0,13.765818
26332,12.767,2,0,0,2,0,1,0,0,0,1,0,0,13.879373
26333,12.767,3,0,0,2,0,1,0,0,0,1,0,0,14.209658
26334,12.433,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
26335,9.233,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26336,9.233,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
26337,8.5,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
26338,19.433,1,0,0,1,0,1,0,0,0,0,1,0,12.062418
26339,19.433,2,0,0,1,0,1,0,0,0,0,1,0,12.327073
26340,19.433,3,0,0,1,0,1,0,0,0,0,1,0,12.693069
26341,19.433,4,0,0,1,0,1,0,0,0,0,1,0,12.90308
26342,9.5,1,0,0,2,0,0,0,0,0,1,0,0,13.18972
26343,9.5,2,0,0,2,0,0,0,0,0,1,0,0,13.410825
26344,10.533,1,0,0,2,0,1,0,1,0,0,0,0,12.638563
26345,10.533,2,0,0,2,0,1,0,1,0,0,0,0,12.727783
26346,10.533,3,0,0,2,0,1,0,1,0,0,0,0,12.982536
26347,10.533,4,0,0,2,0,1,0,1,0,0,0,0,13.262271
26348,10.533,5,0,0,2,0,1,0,1,0,0,0,0,13.081471
26349,10.533,6,0,0,2,0,1,0,1,0,0,0,0,12.862931
26350,10.533,7,0,0,2,0,1,0,1,0,0,0,0,12.647554
26351,7.483,1,0,0,2,0,0,0,0,0,1,0,0,13.18972
26352,7.483,2,0,0,2,0,0,0,0,0,1,0,0,13.410825
26353,13.15,1,0,0,1,0,1,0,0,1,0,0,0,12.006562
26354,13.15,2,0,0,1,0,1,0,0,1,0,0,0,12.443829
26355,10.3,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26356,12.917,1,0,0,2,0,0,0,1,0,0,0,0,11.941816
26357,12.917,2,0,0,2,0,0,0,1,0,0,0,0,12.132733
26358,12.917,3,0,0,2,0,0,0,1,0,0,0,0,12.444451
26359,12.917,4,0,0,2,0,0,0,1,0,0,0,0,12.68551
26360,8.083,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
26361,7.133,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26362,14.15,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
26363,12.6,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
26364,12.6,2,0,0,1,0,0,0,0,0,1,0,0,12.144373
26365,22.0,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
26366,22.0,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
26367,19.15,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
26368,12.15,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
26369,12.15,2,0,0,1,0,0,0,1,0,0,0,0,11.325521
26370,9.083,1,0,0,1,0,1,0,0,0,0,1,0,12.062418
26371,9.083,2,0,0,1,0,1,0,0,0,0,1,0,12.327073
26372,9.083,3,0,0,1,0,1,0,0,0,0,1,0,12.693069
26373,9.083,4,0,0,1,0,1,0,0,0,0,1,0,12.90308
26374,9.083,5,0,0,1,0,1,0,0,0,0,1,0,12.921125
26375,12.25,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26376,12.25,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
26377,12.25,3,0,0,1,0,0,0,0,0,0,1,0,12.629993
26378,8.717,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26379,14.75,1,0,0,7,0,0,0,0,1,0,0,0,17.30878
26380,14.75,2,0,0,7,0,0,0,0,1,0,0,0,17.52542
26381,14.75,3,0,0,7,0,0,0,0,1,0,0,0,18.012854
26382,14.75,4,0,0,7,0,0,0,0,1,0,0,0,18.316631
26383,14.75,5,0,0,7,0,0,0,0,1,0,0,0,18.316986
26384,14.75,6,0,0,7,0,0,0,0,1,0,0,0,18.528584
26385,14.75,7,0,0,7,0,0,0,0,1,0,0,0,18.575232
26386,9.55,1,0,0,1,0,1,0,0,0,0,1,0,12.062418
26387,9.55,2,0,0,1,0,1,0,0,0,0,1,0,12.327073
26388,14.467,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
26389,9.283,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26390,9.283,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
26391,20.717,1,0,0,1,0,1,0,0,0,0,1,0,12.062418
26392,20.717,2,0,0,1,0,1,0,0,0,0,1,0,12.327073
26393,20.717,3,0,0,1,0,1,0,0,0,0,1,0,12.693069
26394,20.717,4,0,0,1,0,1,0,0,0,0,1,0,12.90308
26395,9.45,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
26396,9.45,2,0,0,1,0,0,0,1,0,0,0,0,11.325521
26397,27.5,1,0,0,1,0,0,0,0,0,0,0,1,12.959265
26398,27.5,2,0,0,1,0,0,0,0,0,0,0,1,12.924909
26399,8.1,1,0,0,0,0,0,0,0,0,1,0,0,10.452594
26400,11.883,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26401,8.967,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
26402,8.967,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
26403,6.05,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26404,6.05,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
26405,45.483,1,0,0,1,0,1,0,0,1,0,0,0,12.006562
26406,45.483,2,0,0,1,0,1,0,0,1,0,0,0,12.443829
26407,45.483,3,0,0,1,0,1,0,0,1,0,0,0,12.89173
26408,12.517,1,0,0,7,0,0,0,1,0,0,0,0,12.38972
26409,12.517,2,0,0,7,0,0,0,1,0,0,0,0,12.5327835
26410,12.517,3,0,0,7,0,0,0,1,0,0,0,0,12.776749
26411,12.517,4,0,0,7,0,0,0,1,0,0,0,0,12.817602
26412,12.517,5,0,0,7,0,0,0,1,0,0,0,0,12.528115
26413,12.517,6,0,0,7,0,0,0,1,0,0,0,0,12.331551
26414,12.517,7,0,0,7,0,0,0,1,0,0,0,0,11.838832
26415,8.15,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26416,8.15,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
26417,8.15,3,0,0,1,0,0,0,0,0,0,1,0,12.629993
26418,8.15,4,0,0,1,0,0,0,0,0,0,1,0,12.814147
26419,6.85,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
26420,7.667,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
26421,7.667,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
26422,9.6,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
26423,9.6,2,0,0,1,0,0,0,0,1,0,0,0,12.230076
26424,15.733,1,0,0,3,0,0,0,1,0,0,0,0,13.005923
26425,15.733,2,0,0,3,0,0,0,1,0,0,0,0,13.163009
26426,13.983,1,0,0,2,0,1,1,0,1,0,0,0,14.663237
26427,13.983,2,0,0,2,0,1,1,0,1,0,0,0,14.696967
26428,13.983,3,0,0,2,0,1,1,0,1,0,0,0,15.107195
26429,13.983,4,0,0,2,0,1,1,0,1,0,0,0,15.263892
26430,13.983,5,0,0,2,0,1,1,0,1,0,0,0,15.391229
26431,10.617,1,0,0,1,0,1,0,0,1,0,0,0,12.006562
26432,10.617,2,0,0,1,0,1,0,0,1,0,0,0,12.443829
26433,10.617,3,0,0,1,0,1,0,0,1,0,0,0,12.89173
26434,10.617,4,0,0,1,0,1,0,0,1,0,0,0,13.054397
26435,34.3,1,1,0,1,0,0,0,0,0,1,0,0,13.740127
26436,13.033,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26437,29.733,1,0,0,2,0,0,0,0,1,0,0,0,12.895963
26438,29.733,2,0,0,2,0,0,0,0,1,0,0,0,13.205833
26439,10.65,1,0,0,1,0,1,0,1,0,0,0,0,11.037876
26440,10.65,2,0,0,1,0,1,0,1,0,0,0,0,11.335495
26441,10.65,3,0,0,1,0,1,0,1,0,0,0,0,11.6557865
26442,13.95,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
26443,29.217,1,0,0,3,0,0,0,0,0,0,1,0,13.770426
26444,29.217,2,0,0,3,0,0,0,0,0,0,1,0,13.903351
26445,29.217,3,0,0,3,0,0,0,0,0,0,1,0,14.169233
26446,7.417,1,1,0,2,0,0,0,0,0,0,1,0,13.199774
26447,7.417,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
26448,7.417,3,0,0,2,0,0,0,0,0,0,1,0,13.309861
26449,17.417,1,1,0,3,0,0,0,0,0,1,0,0,16.885164
26450,17.417,2,0,0,3,0,0,0,0,0,1,0,0,15.207918
26451,17.417,3,0,0,3,0,0,0,0,0,1,0,0,15.539388
26452,12.667,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
26453,12.667,2,0,0,1,0,0,0,0,1,0,0,0,12.230076
26454,12.667,3,0,0,1,0,0,0,0,1,0,0,0,12.697639
26455,7.75,1,1,0,1,0,0,0,0,0,0,1,0,12.354557
26456,7.233,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
26457,7.233,2,0,0,1,0,0,0,1,0,0,0,0,11.325521
26458,7.233,3,0,0,1,0,0,0,1,0,0,0,0,11.697804
26459,13.7,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26460,10.767,1,0,1,1,0,0,0,0,1,0,0,0,7.312678
26461,10.767,2,0,1,1,0,0,0,0,1,0,0,0,7.9806356
26462,21.6,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26463,21.6,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
26464,11.533,1,0,0,2,0,0,0,1,0,0,0,0,11.941816
26465,11.533,2,0,0,2,0,0,0,1,0,0,0,0,12.132733
26466,11.533,3,0,0,2,0,0,0,1,0,0,0,0,12.444451
26467,8.7,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
26468,8.7,2,0,0,1,0,0,0,0,0,1,0,0,12.144373
26469,16.217,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
26470,16.217,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
26471,16.217,3,0,0,2,0,0,0,0,0,0,1,0,13.309861
26472,9.483,4,0,0,1,0,0,0,0,0,0,1,0,12.814147
26473,9.483,5,0,0,1,0,0,0,0,0,0,1,0,12.847117
26474,8.883,1,1,0,1,0,0,0,0,0,0,1,0,12.354557
26475,8.883,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
26476,9.4,1,1,0,1,0,0,0,0,0,1,0,0,13.740127
26477,11.2,1,0,0,0,0,0,1,0,1,0,0,0,12.526343
26478,6.95,1,0,0,0,0,0,0,1,0,0,0,0,9.744294
26479,13.65,1,0,0,1,0,0,1,0,0,1,0,0,12.883735
26480,13.65,2,0,0,1,0,0,1,0,0,1,0,0,13.279544
26481,13.65,3,0,0,1,0,0,1,0,0,1,0,0,13.9697
26482,13.783,1,0,0,1,0,2,0,0,1,0,0,0,13.458874
26483,13.783,2,0,0,1,0,2,0,0,1,0,0,0,13.594042
26484,7.133,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26485,12.45,1,0,0,1,0,1,0,0,0,0,1,0,12.062418
26486,12.45,2,0,0,1,0,1,0,0,0,0,1,0,12.327073
26487,8.25,1,0,0,1,0,1,1,1,0,0,0,0,11.699461
26488,8.25,2,0,0,1,0,1,1,1,0,0,0,0,11.871656
26489,8.25,3,1,0,1,0,1,1,1,0,0,0,0,12.503786
26490,8.25,4,0,0,1,0,1,1,1,0,0,0,0,12.642453
26491,8.25,5,0,0,1,0,1,1,1,0,0,0,0,12.59612
26492,19.483,1,0,0,9,0,0,0,0,1,0,0,0,19.185833
26493,19.483,2,0,0,9,0,0,0,0,1,0,0,0,19.357126
26494,19.483,3,0,0,9,0,0,0,0,1,0,0,0,19.71172
26495,19.483,4,0,0,9,0,0,0,0,1,0,0,0,19.963484
26496,19.483,5,0,0,9,0,0,0,0,1,0,0,0,19.901367
26497,19.483,6,0,0,9,0,0,0,0,1,0,0,0,19.971758
26498,19.483,7,0,0,9,0,0,0,0,1,0,0,0,19.900713
26499,19.483,8,0,0,9,0,0,0,0,1,0,0,0,21.044334
26500,19.483,9,0,0,9,0,0,0,0,1,0,0,0,21.447771
26501,14.967,1,0,0,1,0,0,1,0,0,0,1,0,13.027648
26502,14.967,2,0,0,1,0,0,1,0,0,0,1,0,13.3610115
26503,14.967,3,0,0,1,0,0,1,0,0,0,1,0,13.903653
26504,8.283,1,0,0,3,0,0,0,0,1,0,0,0,14.728683
26505,8.283,2,0,0,3,0,0,0,0,1,0,0,0,15.01408
26506,8.283,3,0,0,3,0,0,0,0,1,0,0,0,15.428049
26507,13.183,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
26508,13.183,2,1,0,1,0,0,0,0,1,0,0,0,13.40013
26509,8.483,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
26510,18.783,1,0,0,5,0,0,0,0,0,0,1,0,17.503912
26511,18.783,2,0,0,5,0,0,0,0,0,0,1,0,17.423244
26512,18.783,3,0,0,5,0,0,0,0,0,0,1,0,17.687202
26513,18.783,4,0,0,5,0,0,0,0,0,0,1,0,17.912077
26514,18.783,5,0,0,5,0,0,0,0,0,0,1,0,18.25178
26515,8.567,1,0,0,2,0,0,0,1,0,0,0,0,11.941816
26516,8.567,2,0,0,2,0,0,0,1,0,0,0,0,12.132733
26517,8.567,3,0,0,2,0,0,0,1,0,0,0,0,12.444451
26518,8.567,4,0,0,2,0,0,0,1,0,0,0,0,12.68551
26519,8.567,5,0,0,2,0,0,0,1,0,0,0,0,12.48632
26520,8.567,6,0,0,2,0,0,0,1,0,0,0,0,12.382039
26521,8.567,7,0,0,2,0,0,0,1,0,0,0,0,12.15863
26522,8.567,8,0,0,2,0,0,0,1,0,0,0,0,11.490718
26523,8.567,9,1,0,2,0,0,0,1,0,0,0,0,13.002451
26524,8.567,10,0,0,2,0,0,0,1,0,0,0,0,11.457237
26525,7.25,1,1,0,1,0,0,0,1,0,0,0,0,11.392848
26526,7.25,2,0,0,1,0,0,0,1,0,0,0,0,11.325521
26527,8.45,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
26528,8.45,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
26529,8.45,3,0,0,2,0,0,0,0,0,0,1,0,13.309861
26530,20.367,1,1,0,1,0,0,0,0,1,0,0,0,13.426591
26531,20.367,2,0,0,1,0,0,0,0,1,0,0,0,12.230076
26532,10.0,1,0,0,1,0,1,0,0,0,0,1,0,12.062418
26533,10.0,2,0,0,1,0,1,0,0,0,0,1,0,12.327073
26534,10.0,3,0,0,1,0,1,0,0,0,0,1,0,12.693069
26535,10.0,4,0,0,1,0,1,0,0,0,0,1,0,12.90308
26536,7.667,1,0,0,1,0,1,0,1,0,0,0,0,11.037876
26537,7.667,2,0,0,1,0,1,0,1,0,0,0,0,11.335495
26538,7.667,3,0,0,1,0,1,0,1,0,0,0,0,11.6557865
26539,7.8,1,0,0,1,0,1,0,0,1,0,0,0,12.006562
26540,7.8,2,0,0,1,0,1,0,0,1,0,0,0,12.443829
26541,8.833,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
26542,8.833,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
26543,7.883,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
26544,11.117,1,0,0,4,0,0,0,0,0,0,1,0,14.010747
26545,11.117,2,0,0,4,0,0,0,0,0,0,1,0,14.100196
26546,11.117,3,0,0,4,0,0,0,0,0,0,1,0,14.3263035
26547,11.117,4,0,0,4,0,0,0,0,0,0,1,0,14.643341
26548,6.4,1,0,0,1,0,1,0,0,0,0,1,0,12.062418
26549,6.4,2,0,0,1,0,1,0,0,0,0,1,0,12.327073
26550,6.4,3,0,0,1,0,1,0,0,0,0,1,0,12.693069
26551,6.4,4,0,0,1,0,1,0,0,0,0,1,0,12.90308
26552,23.683,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26553,23.683,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
26554,19.567,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26555,19.567,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
26556,7.117,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
26557,8.467,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26558,11.55,1,0,0,1,0,0,1,0,1,0,0,0,13.279592
26559,11.55,2,0,0,1,0,0,1,0,1,0,0,0,13.885712
26560,12.183,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26561,20.6,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26562,20.6,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
26563,20.6,3,0,0,1,0,0,0,0,0,0,1,0,12.629993
26564,6.983,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
26565,12.767,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
26566,12.9,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26567,7.167,1,0,1,4,0,0,0,0,1,0,0,0,8.447821
26568,7.167,2,0,1,4,0,0,0,0,1,0,0,0,8.865548
26569,7.167,3,0,1,4,0,0,0,0,1,0,0,0,9.371952
26570,7.167,4,0,1,4,0,0,0,0,1,0,0,0,10.307708
26571,10.183,1,0,0,2,0,1,0,0,0,0,1,0,13.473084
26572,10.183,2,0,0,2,0,1,0,0,0,0,1,0,13.530165
26573,10.183,3,0,0,2,0,1,0,0,0,0,1,0,13.783421
26574,10.183,4,0,0,2,0,1,0,0,0,0,1,0,14.029094
26575,10.183,5,0,0,2,0,1,0,0,0,0,1,0,14.109064
26576,10.183,6,0,0,2,0,1,0,0,0,0,1,0,14.031261
26577,10.183,7,0,0,2,0,1,0,0,0,0,1,0,14.102291
26578,6.783,1,1,0,1,0,0,0,0,0,0,1,0,12.354557
26579,8.5,1,0,0,2,0,0,1,1,0,0,0,0,13.301471
26580,8.5,2,0,0,2,0,0,1,1,0,0,0,0,13.346707
26581,8.5,3,0,0,2,0,0,1,1,0,0,0,0,13.733878
26582,10.333,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26583,10.333,2,1,0,1,0,0,0,0,0,0,1,0,12.696218
26584,7.5,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
26585,10.133,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
26586,10.617,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
26587,10.4,1,0,0,1,0,1,0,0,0,0,1,0,12.062418
26588,10.4,2,0,0,1,0,1,0,0,0,0,1,0,12.327073
26589,18.7,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
26590,8.633,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
26591,8.633,2,0,0,1,0,0,0,1,0,0,0,0,11.325521
26592,8.633,3,0,0,1,0,0,0,1,0,0,0,0,11.697804
26593,27.35,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26594,27.35,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
26595,27.35,3,1,0,1,0,0,0,0,0,0,1,0,13.034482
26596,11.617,1,0,0,0,0,0,0,0,0,0,1,0,9.82506
26597,11.617,2,0,0,0,0,0,0,0,0,0,1,0,10.372037
26598,11.617,3,0,0,0,0,0,0,0,0,0,1,0,10.838179
26599,11.617,4,0,0,0,0,0,0,0,0,0,1,0,11.151799
26600,15.45,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
26601,12.6,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26602,12.6,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
26603,12.6,3,0,0,1,0,0,0,0,0,0,1,0,12.629993
26604,10.5,1,0,1,0,0,0,2,0,1,0,0,0,10.495225
26605,10.5,2,0,1,0,0,0,2,0,1,0,0,0,10.763193
26606,11.683,1,0,0,3,0,0,0,0,1,0,0,0,14.728683
26607,11.683,2,0,0,3,0,0,0,0,1,0,0,0,15.01408
26608,11.683,3,0,0,3,0,0,0,0,1,0,0,0,15.428049
26609,11.15,1,0,0,2,0,1,0,0,0,0,1,0,13.473084
26610,11.15,2,0,0,2,0,1,0,0,0,0,1,0,13.530165
26611,11.15,3,0,0,2,0,1,0,0,0,0,1,0,13.783421
26612,11.15,4,0,0,2,0,1,0,0,0,0,1,0,14.029094
26613,20.167,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26614,20.167,2,1,0,1,0,0,0,0,0,0,1,0,12.696218
26615,11.217,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
26616,8.35,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
26617,8.35,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
26618,11.3,1,0,0,1,0,3,0,0,1,0,0,0,10.36093
26619,11.3,2,1,0,1,0,3,0,0,1,0,0,0,11.134376
26620,43.25,1,0,0,2,0,0,0,0,1,0,0,0,12.895963
26621,43.25,2,0,0,2,0,0,0,0,1,0,0,0,13.205833
26622,43.25,3,0,0,2,0,0,0,0,1,0,0,0,13.577191
26623,14.217,1,0,0,1,0,0,2,0,0,0,1,0,14.147073
26624,14.217,2,0,0,1,0,0,2,0,0,0,1,0,14.382865
26625,14.217,3,0,0,1,0,0,2,0,0,0,1,0,15.028119
26626,14.217,4,1,0,1,0,0,2,0,0,0,1,0,15.487213
26627,12.8,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
26628,12.8,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
26629,12.533,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
26630,12.533,2,0,0,1,0,0,0,1,0,0,0,0,11.325521
26631,12.533,3,0,0,1,0,0,0,1,0,0,0,0,11.697804
26632,12.533,4,0,0,1,0,0,0,1,0,0,0,0,11.956404
26633,13.85,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
26634,13.85,2,0,0,2,0,0,0,0,0,0,1,0,13.038249
26635,13.85,3,0,0,2,0,0,0,0,0,0,1,0,13.309861
26636,13.85,4,0,0,2,0,0,0,0,0,0,1,0,13.524449
26637,9.433,1,0,0,1,0,1,0,1,0,0,0,0,11.037876
26638,9.433,2,0,0,1,0,1,0,1,0,0,0,0,11.335495
26639,9.433,3,0,0,1,0,1,0,1,0,0,0,0,11.6557865
26640,13.267,1,0,0,1,0,0,0,0,0,1,0,0,11.578444
26641,13.267,2,0,0,1,0,0,0,0,0,1,0,0,12.144373
26642,13.267,3,0,0,1,0,0,0,0,0,1,0,0,12.613114
26643,23.417,1,0,0,2,0,0,0,0,0,0,1,0,12.863867
26644,9.917,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26645,10.85,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26646,8.483,1,0,0,1,0,0,0,1,0,0,0,0,10.902016
26647,10.483,1,0,0,1,0,0,0,0,1,0,0,0,11.605229
26648,9.05,1,0,0,1,0,0,0,0,0,0,1,0,11.864438
26649,9.05,2,0,0,1,0,0,0,0,0,0,1,0,12.262157
26650,24.8,1,0,0,3,0,0,0,0,0,0,1,0,13.770426
26651,24.8,2,0,0,3,0,0,0,0,0,0,1,0,13.903351
