make_time,day_part,inhopper,stuffed_crust,product_line,quantity_sold,is_plan_ahead
12.017,3,2,0,Side,1,0
12.017,3,3,0,Side,1,0
12.017,3,4,0,Side,1,0
12.017,3,5,0,Pizza,1,0
9.317,1,1,0,Pizza,1,0
9.317,1,2,0,Pizza,1,0
9.317,1,3,0,Pizza,1,0
11.967,3,1,0,Pizza,1,0
11.967,3,2,0,Side,1,0
11.967,3,3,0,Beverage,1,0
17.7,4,1,0,Pizza,1,0
17.7,4,2,0,Pizza,1,0
17.7,4,3,0,Side,1,0
9.267,4,1,0,Pizza,1,0
9.267,4,2,0,Side,1,0
9.267,4,3,0,Side,1,0
9.267,4,4,0,Dessert,1,0
11.617,4,1,0,Pizza,1,0
11.617,4,2,0,Side,1,0
12.467,4,1,0,Pizza,1,0
12.467,4,2,0,Side,1,0
8.1,3,1,0,Pizza,1,0
11.167,1,1,0,Pizza,1,0
11.517,1,1,0,Pizza,1,0
11.517,1,2,0,Pizza,1,0
11.517,1,3,0,Pizza,1,0
11.517,1,4,0,Side,1,0
11.517,1,5,0,Side,1,0
11.517,1,6,0,Beverage,1,0
11.517,1,7,0,Sandwich,1,0
12.317,4,1,0,Side,1,0
12.317,4,2,0,Beverage,1,0
12.317,4,3,0,Sandwich,1,0
16.85,1,1,0,Side,1,0
16.85,1,2,0,Sandwich,1,0
10.883,4,1,0,Pizza,1,0
10.883,4,2,0,Side,1,0
9.883,1,1,0,Pizza,1,0
9.883,1,2,0,Pizza,1,0
23.917,4,1,0,Pizza,1,0
23.917,4,2,0,Pizza,1,0
23.917,4,3,0,Side,1,0
23.917,4,4,0,Sandwich,1,0
23.917,4,5,0,Sandwich,1,0
23.917,4,6,0,Sandwich,1,0
10.75,4,1,0,Dessert,1,0
10.75,4,2,0,Pizza,1,0
10.6,3,1,0,Side,1,0
10.6,3,2,0,Pizza,1,0
28.667,4,1,0,Pizza,1,0
18.017,1,1,0,Pizza,1,0
18.017,1,2,0,Pizza,1,0
18.017,1,3,0,Pizza,1,0
18.017,1,4,0,Side,1,0
18.017,1,5,0,Side,1,0
17.583,2,1,0,Pizza,1,0
17.583,2,2,0,Side,1,0
17.583,2,3,0,Dessert,1,0
17.583,2,4,0,Pizza,1,0
10.1,4,1,0,Beverage,1,0
10.1,4,2,0,Pizza,1,0
10.95,4,1,0,Pizza,1,0
10.95,4,2,0,Pizza,1,0
10.95,4,3,0,Pizza,1,0
9.3,4,1,0,Pizza,1,0
7.8,4,1,0,Beverage,1,0
7.8,4,2,0,Pizza,1,0
8,4,1,0,Pizza,1,0
8.55,4,1,0,Side,1,0
8.55,4,2,0,Pizza,1,0
11.117,3,1,0,Pizza,1,0
11.117,3,2,0,Pizza,1,0
8.183,3,1,0,Pizza,1,0
10.967,2,1,0,Side,1,0
12.05,2,1,0,Pizza,1,0
12.05,2,2,0,Pizza,1,0
12.05,2,3,0,Pizza,1,0
8.617,4,1,0,Pizza,1,0
7.483,4,1,0,Pizza,1,0
12.9,1,1,0,Pizza,1,0
12.9,1,2,0,Side,1,0
11.35,4,1,0,Pizza,1,0
4.95,3,1,0,Side,1,0
13.283,1,1,0,Extra,4,0
13.283,1,2,0,Pizza,1,0
13.283,1,3,0,Pizza,1,0
7.75,1,1,0,Extra,1,0
7.75,1,2,0,Side,1,0
7.75,1,3,0,Pizza,1,0
12.133,1,1,0,Pizza,1,0
12.133,1,2,0,Pizza,1,0
12.117,1,1,0,Side,1,0
12.117,1,2,0,Side,1,0
12.117,1,3,0,Pizza,1,0
12.117,1,4,0,Dessert,1,0
6.983,4,1,0,Pizza,1,0
10,4,1,0,Beverage,1,0
10,4,2,0,Pizza,1,0
10,4,3,0,Pizza,1,0
18.133,4,1,0,Extra,2,0
18.133,4,2,0,Pizza,1,0
18.133,4,3,0,Pizza,1,0
18.133,4,4,0,Pizza,1,0
11,1,1,0,Pizza,1,0
10.5,2,1,0,Beverage,2,0
10.5,2,2,0,Pizza,2,0
12.117,4,1,0,Side,1,0
12.117,4,2,0,Pizza,1,0
12.65,4,1,0,Extra,1,0
12.65,4,2,0,Side,1,0
12.65,4,3,0,Extra,1,0
12.65,4,4,0,Pizza,1,0
12.45,1,1,0,Side,1,0
12.45,1,2,0,Pizza,1,0
11.817,3,1,0,Beverage,1,0
11.817,3,2,0,Extra,1,0
11.817,3,3,0,Side,1,0
11.817,3,4,0,Side,1,0
11.233,1,1,0,Pizza,1,0
12.7,1,1,0,Beverage,1,0
12.7,1,2,0,Pizza,1,0
0,Morning,1,0,Pizza,6,1
0,Morning,2,0,Pizza,2,1
0,Morning,3,0,Pizza,3,1
12.433,4,1,0,Extra,2,0
12.433,4,2,0,Extra,4,0
12.433,4,3,0,Extra,1,0
12.433,4,4,0,Side,1,0
12.433,4,5,0,Side,1,0
12.433,4,6,0,Pizza,1,0
12.417,4,1,0,Pizza,1,0
15.867,4,1,0,Pizza,1,0
10.483,4,1,0,Pizza,1,0
10.483,4,2,0,Pizza,1,0
7.033,4,1,0,Side,1,0
7.033,4,2,0,Pizza,1,0
8.933,3,1,0,Sandwich,1,0
8.933,3,2,0,Pizza,1,0
16.7,4,1,0,Beverage,2,0
16.7,4,2,0,Pizza,1,0
17.583,4,1,0,Pizza,1,0
17.583,4,2,0,Side,1,0
7.817,1,1,0,Pizza,1,0
8.15,1,1,0,Pizza,1,0
8.15,1,2,0,Pizza,1,0
23.767,1,1,0,Beverage,1,0
23.767,1,2,0,Pizza,1,0
23.767,1,3,0,Pizza,1,0
23.767,1,4,0,Pizza,1,0
23.767,1,5,0,Pizza,1,0
8.5,4,1,0,Pizza,1,0
10.867,4,1,0,Pizza,1,0
10.867,4,2,0,Pizza,1,0
10.433,1,1,0,Pizza,1,0
0,Morning,1,0,Beverage,1,0
6.717,4,1,0,Pizza,1,0
6.5,1,1,0,Pizza,1,0
10.167,3,1,0,Pizza,1,0
10.167,3,2,0,Pizza,1,0
11.083,2,1,0,Pizza,1,0
11.083,2,2,0,Pizza,1,0
10.383,4,1,0,Pizza,1,0
10.383,4,2,0,Side,1,0
13.483,1,1,0,Beverage,1,0
13.483,1,2,0,Pizza,1,0
13.483,1,3,0,Pizza,1,0
9.367,1,1,0,Pizza,1,0
6.467,1,1,0,Beverage,1,0
6.467,1,2,0,Extra,1,0
6.467,1,3,0,Pizza,1,0
8.1,3,1,0,Extra,2,0
8.1,3,2,0,Pizza,1,0
10.083,1,1,0,Pizza,1,0
11.667,1,1,0,Side,1,0
11.667,1,2,0,Pizza,1,0
11.667,1,3,0,Pizza,1,0
8.717,4,1,0,Pizza,1,0
8.717,4,2,0,Side,1,0
6.917,3,1,0,Dessert,1,0
6.917,3,2,0,Pizza,1,0
11.333,3,1,0,Pizza,1,0
11.333,3,2,0,Pizza,1,0
8.4,3,1,0,Pizza,1,0
10.667,4,1,0,Side,1,0
10.667,4,2,0,Pizza,1,0
13.7,2,1,0,Sandwich,1,0
13.7,2,2,0,Sandwich,1,0
11.95,3,1,1,Pizza,1,0
11.95,3,2,0,Pizza,1,0
23.45,3,1,1,Pizza,1,0
23.45,3,2,0,Beverage,1,0
23.45,3,3,0,Side,1,0
19.717,Morning,1,0,Pizza,1,1
19.717,Morning,2,0,Pizza,1,1
19.717,Morning,3,0,Pizza,1,1
19.717,Morning,4,0,Pizza,1,1
19.717,Morning,5,0,Pizza,1,1
10.45,2,1,0,Dessert,1,0
10.45,2,2,0,Side,1,0
10.45,2,3,0,Pizza,1,0
10.45,2,4,0,Pizza,1,0
14.05,4,1,0,Side,1,0
14.05,4,2,0,Pizza,1,0
14.05,4,3,0,Pizza,1,0
8.05,4,1,0,Extra,2,0
8.05,4,2,0,Pizza,1,0
8.05,4,3,0,Pizza,1,0
9.983,1,1,0,Side,1,0
9.983,1,2,0,Pizza,1,0
9.983,1,3,0,Side,1,0
28.5,3,1,0,Side,1,0
28.5,3,2,0,Side,1,0
28.5,3,3,0,Side,1,0
28.5,3,4,0,Side,1,0
28.5,3,5,0,Side,1,0
28.5,3,6,0,Side,1,0
28.5,3,7,0,Side,1,0
28.5,3,8,0,Side,1,0
7.65,4,1,0,Beverage,1,0
7.65,4,2,0,Side,1,0
7.65,4,3,0,Pizza,1,0
19.45,4,1,0,Extra,2,0
19.45,4,2,0,Extra,4,0
19.45,4,3,0,Extra,1,0
19.45,4,4,0,Pizza,1,0
19.45,4,5,0,Pizza,1,0
19.45,4,6,0,Side,1,0
9.433,4,1,0,Pizza,1,0
9.433,4,2,0,Pizza,1,0
9.433,4,3,0,Pizza,1,0
9.433,4,4,0,Pizza,1,0
9.433,4,5,0,Pizza,1,0
8.883,1,1,0,Sandwich,1,0
8.883,1,2,0,Side,1,0
8.883,1,3,0,Side,1,0
8.883,1,4,0,Side,1,0
8.883,1,5,0,Beverage,1,0
36.533,4,1,0,Beverage,1,0
36.533,4,2,0,Pizza,1,0
36.533,4,3,0,Pizza,1,0
36.533,4,4,0,Side,1,0
12.767,4,1,0,Extra,2,0
12.767,4,2,0,Extra,1,0
12.767,4,3,0,Extra,2,0
12.767,4,4,0,Extra,2,0
12.767,4,5,0,Side,1,0
12.767,4,6,0,Side,1,0
12.767,4,7,0,Pizza,1,0
12.767,4,8,0,Pizza,1,0
20.567,4,1,0,Pizza,1,0
20.567,4,2,0,Pizza,1,0
13.65,3,1,0,Pizza,1,0
13.65,3,2,0,Pizza,1,0
9,4,1,0,Extra,1,0
9,4,2,0,Side,1,0
9,4,3,0,Pizza,1,0
6.65,4,1,0,Side,1,0
10.517,4,1,0,Pizza,1,0
10.517,4,2,0,Pizza,1,0
10.517,4,3,0,Pizza,1,0
7.467,3,1,1,Pizza,1,0
14.067,1,1,0,Pizza,1,0
10.283,4,1,0,Side,1,0
10.283,4,2,0,Pizza,1,0
10.283,4,3,0,Extra,2,0
10.283,4,4,0,Extra,1,0
7.167,4,1,0,Sandwich,1,0
7.167,4,2,0,Side,1,0
14.533,4,1,0,Dessert,1,0
14.533,4,2,0,Pizza,1,0
24.45,4,1,0,Pizza,1,0
24.45,4,2,0,Pizza,1,0
13.933,2,1,0,Pizza,1,0
13.933,2,2,0,Beverage,1,0
13.05,1,1,0,Pizza,1,0
13.05,1,2,0,Pizza,1,0
13.05,1,3,0,Pizza,1,0
8.65,1,1,0,Pizza,1,0
8.65,1,2,0,Side,1,0
7.133,4,1,0,Side,1,0
7.133,4,2,0,Pizza,1,0
7.133,4,3,0,Pizza,1,0
8.967,4,1,0,Pizza,1,0
15.25,3,1,0,Pizza,1,0
19,3,2,0,Pizza,1,0
19,3,3,0,Side,1,0
42.45,4,1,0,Pizza,1,0
26.333,1,1,0,Pizza,1,0
26.333,1,2,0,Pizza,1,0
6.967,4,1,1,Pizza,1,0
15.65,4,1,0,Extra,2,0
15.65,4,2,0,Side,1,0
15.65,4,3,0,Side,1,0
15.65,4,4,0,Pizza,1,0
10.333,3,1,0,Pizza,1,0
9.233,1,1,0,Dessert,1,0
9.233,1,2,0,Beverage,1,0
9.233,1,3,0,Pizza,1,0
10.3,4,1,0,Pizza,1,0
10.3,4,2,0,Pizza,1,0
11.417,4,1,0,Dessert,1,0
11.417,4,2,0,Pizza,1,0
11.417,4,3,0,Pizza,1,0
14.2,1,1,0,Pizza,1,0
9.867,3,1,0,Side,1,0
9.867,3,2,0,Pizza,1,0
10.15,4,1,0,Sandwich,1,0
6.533,4,1,0,Side,1,0
6.533,4,2,0,Side,1,0
10.7,4,1,0,Extra,1,0
10.7,4,2,0,Extra,1,0
10.7,4,3,0,Side,1,0
10.7,4,4,0,Pizza,1,0
15.75,2,1,0,Pizza,1,0
15.75,2,2,0,Pizza,1,0
15.75,2,3,0,Pizza,1,0
15.75,2,4,0,Pizza,1,0
9.3,3,1,0,Beverage,3,0
9.3,3,2,0,Pizza,1,0
14.35,4,1,0,Pizza,1,0
12.5,2,1,0,Pizza,1,0
9,1,1,0,Extra,2,0
9,1,2,0,Side,1,0
27.283,4,1,0,Pizza,1,0
20.533,4,2,0,Side,1,0
20.533,4,3,0,Side,1,0
20.533,4,4,0,Side,1,0
15.85,2,1,0,Sandwich,1,0
15.85,2,2,0,Sandwich,1,0
15.85,2,3,0,Side,1,0
15.85,2,4,0,Pizza,1,0
4.9,1,1,0,Pizza,1,0
17.517,3,1,0,Side,1,0
17.517,3,2,0,Side,1,0
17.517,3,3,0,Side,1,0
9.233,1,1,0,Dessert,1,0
9.233,1,2,0,Pizza,1,0
12.083,3,1,0,Extra,1,0
12.083,3,2,0,Side,1,0
12.083,3,3,0,Pizza,1,0
13.25,4,1,0,Sandwich,1,0
13.25,4,2,0,Side,1,0
13.25,4,3,0,Side,1,0
13.25,4,4,0,Dessert,1,0
13.25,4,5,0,Pizza,1,0
13.25,4,6,0,Pizza,1,0
12.433,1,1,0,Side,1,0
12.433,1,2,0,Sandwich,1,0
12.433,1,3,0,Pizza,1,0
11.417,1,1,0,Pizza,1,0
22.533,1,1,0,Pizza,1,0
22.533,1,2,0,Side,1,0
22.533,1,3,0,Side,1,0
9.967,4,1,0,Extra,1,0
9.967,4,2,0,Dessert,1,0
9.967,4,3,0,Extra,1,0
9.967,4,4,0,Side,1,0
9.967,4,5,0,Pizza,1,0
9.15,4,1,0,Beverage,1,0
9.15,4,2,0,Sandwich,1,0
9.15,4,3,0,Sandwich,1,0
9.15,4,4,0,Pizza,1,0
9.15,4,5,0,Side,1,0
7.467,4,1,0,Pizza,1,0
10.483,1,1,0,Sandwich,1,0
10.483,1,2,0,Sandwich,1,0
10.483,1,3,0,Sandwich,1,0
30.1,4,1,0,Side,1,0
30.1,4,2,0,Pizza,1,0
10.95,3,1,0,Pizza,1,0
6.15,1,1,0,Side,1,0
6.583,4,1,0,Pizza,1,0
8.667,2,1,0,Pizza,1,0
9.683,4,1,0,Extra,2,0
9.683,4,2,0,Pizza,1,0
12.717,2,1,0,Extra,2,0
12.717,2,2,0,Pizza,1,0
9.733,4,1,0,Pizza,1,0
9.733,4,2,0,Pizza,1,0
9.733,4,3,0,Pizza,1,0
9.733,4,4,0,Side,1,0
9.883,2,1,0,Pizza,1,0
19.867,2,1,0,Beverage,1,1
19.867,2,2,0,Pizza,1,1
9.633,3,1,0,Pizza,1,0
9.633,3,2,0,Side,1,0
16.767,4,1,0,Pizza,1,0
16.767,4,2,0,Pizza,1,0
6.667,3,1,0,Pizza,1,0
11,4,1,0,Pizza,1,0
11.017,1,1,0,Beverage,1,0
11.017,1,2,0,Pizza,1,0
11.017,1,3,0,Side,1,0
5.5,4,1,0,Sandwich,1,0
16.833,1,1,0,Pizza,1,0
16.833,1,2,0,Pizza,1,0
15.333,1,1,0,Sandwich,1,0
15.333,1,2,0,Sandwich,1,0
15.333,1,3,0,Sandwich,1,0
15.333,1,4,0,Pizza,1,0
7.3,4,1,0,Side,1,0
6.833,3,1,0,Pizza,1,0
9.367,1,1,0,Pizza,1,0
6.917,2,1,0,Pizza,1,0
0,3,1,0,Beverage,2,0
0,3,2,0,Beverage,2,0
0,3,3,0,Side,1,0
7.967,4,1,0,Non-Edible,1,0
7.967,4,2,0,Sandwich,1,0
7.967,4,3,0,Side,1,0
7.6,2,1,0,Pizza,1,0
7.6,2,2,0,Pizza,1,0
7.6,2,3,0,Pizza,1,0
9.633,3,1,0,Pizza,1,0
9.633,3,2,0,Pizza,1,0
11.65,2,1,0,Side,1,0
11.65,2,2,0,Pizza,1,0
11.65,2,3,0,Pizza,1,0
8.85,4,1,0,Dessert,1,0
8.85,4,2,0,Pizza,1,0
8.85,4,3,0,Pizza,1,0
8.767,4,1,0,Pizza,1,0
8.767,4,2,0,Pizza,1,0
6.183,4,1,0,Pizza,1,0
16.167,4,1,0,Pizza,1,0
16.167,4,2,0,Pizza,1,0
14.383,3,1,0,Side,1,0
14.383,3,2,0,Extra,1,0
14.383,3,3,0,Extra,1,0
14.383,3,4,0,Pizza,1,0
10.717,1,1,0,Pizza,1,0
10.717,1,2,0,Side,1,0
10.717,1,3,0,Dessert,1,0
6.75,4,1,0,Side,1,0
6.75,4,2,0,Side,1,0
6.75,4,3,0,Side,1,0
14.167,4,1,0,Pizza,1,0
14.167,4,2,0,Side,1,0
17.8,4,1,0,Extra,4,0
17.8,4,2,0,Dessert,1,0
17.8,4,3,0,Pizza,1,0
17.8,4,4,0,Pizza,1,0
17.8,4,5,0,Side,1,0
8.3,1,1,0,Pizza,1,0
9.233,2,1,0,Pizza,1,0
10.567,1,2,0,Pizza,1,0
9.95,3,1,0,Pizza,1,0
13.3,3,1,0,Pizza,1,0
9.667,2,1,0,Pizza,1,0
10.533,4,1,0,Pizza,1,0
8.5,4,1,0,Pizza,1,0
9.05,4,1,0,Beverage,1,0
9.05,4,2,0,Beverage,1,0
9.05,4,3,0,Pizza,1,0
9.05,4,4,0,Pizza,1,0
9.05,4,5,0,Pizza,1,0
9.05,4,6,0,Pizza,1,0
11.917,4,1,0,Sandwich,1,0
11.917,4,2,0,Side,1,0
11.917,4,3,0,Sandwich,1,0
11.917,4,4,0,Pizza,1,0
9.167,1,1,0,Pizza,1,0
10.25,4,1,0,Beverage,1,0
10.25,4,2,0,Sandwich,1,0
10.25,4,3,0,Pizza,1,0
10.25,4,4,0,Pizza,1,0
10.867,1,1,0,Extra,1,0
10.867,1,2,0,Extra,1,0
10.867,1,3,0,Side,1,0
10.867,1,4,0,Pizza,1,0
19.817,4,1,0,Extra,1,0
19.817,4,2,0,Beverage,1,0
19.817,4,3,0,Pizza,1,0
57.967,2,1,0,Beverage,1,0
57.967,2,2,0,Pizza,1,0
57.967,2,3,0,Side,1,0
57.967,2,4,0,Pizza,1,0
57.967,2,5,0,Pizza,1,0
12.6,3,1,0,Side,1,0
12.6,3,2,0,Pizza,1,0
12.783,1,1,0,Pizza,1,0
12.783,1,2,0,Pizza,1,0
10.017,4,1,0,Pizza,1,0
13.183,4,1,0,Sandwich,1,0
13.183,4,2,0,Dessert,1,0
13.183,4,3,0,Side,1,0
12.817,4,1,0,Side,1,0
12.817,4,2,0,Pizza,1,0
12.817,4,3,0,Pizza,1,0
20.867,4,1,0,Sandwich,1,0
20.867,4,2,0,Beverage,1,0
20.867,4,3,0,Extra,2,0
20.867,4,4,0,Side,1,0
20.867,4,5,0,Side,1,0
20.867,4,6,0,Pizza,1,0
13.033,1,1,0,Dessert,1,1
13.033,1,2,0,Side,1,1
13.033,1,3,0,Pizza,1,1
13.033,1,4,0,Pizza,1,1
13.033,1,5,0,Pizza,1,1
13.033,1,6,0,Pizza,1,1
13.233,1,1,0,Pizza,1,0
7.183,4,1,0,Pizza,1,0
10.117,1,1,0,Beverage,1,0
10.117,1,2,0,Side,1,0
13.55,1,1,0,Side,1,0
13.55,1,2,0,Pizza,1,0
9.133,2,1,0,Side,1,1
9.133,2,2,0,Pizza,1,1
5.617,1,1,0,Pizza,1,0
7.117,1,1,0,Pizza,1,1
7.117,1,2,0,Pizza,1,1
7.117,1,3,0,Pizza,1,1
9.517,4,1,0,Pizza,1,0
17.517,1,1,0,Beverage,1,0
17.517,1,2,0,Pizza,1,0
17.517,1,3,0,Pizza,1,0
6.883,1,1,0,Side,1,0
6.883,1,2,0,Pizza,1,0
5.45,2,1,0,Beverage,1,0
5.45,2,2,0,Side,1,0
12.317,1,1,0,Sandwich,1,0
12.317,1,2,0,Sandwich,1,0
12.317,1,3,0,Sandwich,1,0
14.45,2,1,0,Beverage,1,0
14.45,2,2,0,Extra,4,0
14.45,2,3,0,Extra,6,0
14.45,2,4,0,Sandwich,1,0
14.45,2,5,0,Sandwich,1,0
14.45,2,6,0,Pizza,1,0
7.55,4,1,0,Sandwich,1,0
7.55,4,2,0,Sandwich,1,0
7.55,4,3,0,Sandwich,1,0
7.55,4,4,0,Sandwich,1,0
11.683,2,1,0,Beverage,1,0
11.683,2,2,0,Pizza,1,0
13.017,4,1,0,Dessert,1,0
13.017,4,2,0,Pizza,1,0
13.017,4,3,0,Pizza,1,0
8.95,1,1,0,Pizza,1,0
8.95,1,2,0,Pizza,1,0
8.517,2,1,0,Pizza,1,0
7.85,3,1,0,Pizza,1,0
8.183,3,1,0,Sandwich,1,0
8.433,1,1,0,Beverage,1,0
8.433,1,2,0,Side,1,0
8.433,1,3,0,Pizza,1,0
9.65,4,1,0,Beverage,1,0
9.65,4,2,0,Extra,2,0
9.65,4,3,0,Pizza,1,0
20.033,2,1,0,Pizza,1,0
20.033,2,2,0,Pizza,1,0
12.417,2,1,0,Beverage,1,0
12.417,2,2,0,Dessert,1,0
12.417,2,3,0,Pizza,2,0
8.617,4,1,0,Pizza,1,0
11.817,2,1,0,Pizza,1,0
10.8,4,1,0,Pizza,1,0
13.617,4,1,0,Extra,1,0
13.617,4,2,0,Extra,1,0
13.617,4,3,0,Sandwich,1,0
13.617,4,4,0,Pizza,1,0
14.7,4,1,0,Beverage,1,0
14.7,4,2,0,Pizza,1,0
14.7,4,3,0,Pizza,1,0
56.633,2,1,0,Beverage,1,0
56.633,2,2,0,Beverage,1,0
56.633,2,3,0,Pizza,1,0
56.633,2,4,0,Pizza,1,0
56.633,2,5,0,Side,1,0
56.633,2,6,0,Side,1,0
56.633,2,7,0,Pizza,1,0
56.633,2,8,0,Pizza,1,0
56.633,2,9,0,Pizza,1,0
11.583,5,1,0,Side,1,0
11.583,5,2,0,Pizza,1,0
33.617,4,1,0,Pizza,1,0
33.617,4,2,0,Pizza,1,0
9.433,2,1,0,Pizza,1,0
17.133,3,1,0,Pizza,1,0
21.767,4,1,0,Side,1,0
21.767,4,2,0,Pizza,1,0
13.633,4,1,0,Side,1,0
13.633,4,2,0,Side,1,0
13.633,4,3,0,Pizza,1,0
8.133,3,1,0,Beverage,1,0
8.133,3,2,0,Side,1,0
8.133,3,3,0,Pizza,1,0
14.117,2,1,0,Beverage,1,0
14.117,2,2,0,Beverage,1,0
14.117,2,3,0,Beverage,1,0
14.117,2,4,0,Pizza,1,0
14.117,2,5,0,Pizza,1,0
14.117,2,6,0,Pizza,1,0
14.117,2,7,0,Pizza,1,0
14.117,2,8,0,Pizza,1,0
16.65,4,1,0,Pizza,1,0
16.65,4,2,0,Side,1,0
13.95,1,1,0,Pizza,1,0
32.067,2,1,0,Pizza,1,0
19.217,4,1,0,Dessert,1,0
19.217,4,2,0,Sandwich,1,0
19.217,4,3,0,Pizza,1,0
6.467,4,1,0,Dessert,1,0
6.467,4,2,0,Pizza,1,0
8.033,4,1,0,Pizza,1,0
8.033,4,2,0,Pizza,1,0
8.25,1,1,0,Pizza,1,0
14.333,4,1,0,Dessert,1,0
14.333,4,2,0,Pizza,1,0
14.333,4,3,0,Pizza,1,0
24.433,4,1,0,Pizza,1,0
24.433,4,2,0,Pizza,1,0
7.067,1,1,0,Side,1,0
7.067,1,2,0,Pizza,1,0
7.067,1,3,0,Pizza,1,0
7.983,1,1,0,Side,1,0
13.15,4,1,0,Pizza,1,0
13.15,4,2,0,Pizza,1,0
9.85,4,1,0,Non-Edible,1,0
9.85,4,2,0,Side,1,0
19.567,2,1,0,Side,1,0
19.567,2,2,0,Pizza,1,0
19.567,2,3,0,Pizza,1,0
6.517,2,1,0,Beverage,1,0
6.517,2,2,0,Side,1,0
9.017,4,1,0,Pizza,1,0
13.633,1,1,0,Beverage,1,0
13.633,1,2,0,Pizza,1,0
13.633,1,3,0,Pizza,1,0
13.633,1,4,0,Pizza,1,0
13.633,1,5,0,Pizza,1,0
14.533,1,1,0,Sandwich,1,0
14.533,1,2,0,Pizza,1,0
14.533,1,3,0,Pizza,1,0
7.9,4,1,0,Sandwich,1,0
8.767,1,1,1,Pizza,1,0
8.767,1,2,1,Pizza,1,0
8.767,1,3,1,Pizza,1,0
8.767,1,4,1,Pizza,1,0
8.3,4,1,0,Pizza,1,0
8.3,4,2,0,Extra,1,0
13.65,2,1,1,Pizza,1,0
13.65,2,2,0,Pizza,1,0
13.65,2,3,0,Side,1,0
8.767,4,1,0,Beverage,1,0
8.767,4,2,0,Sandwich,1,0
7.867,2,1,0,Dessert,1,0
8.717,1,1,1,Pizza,1,0
8.717,1,2,0,Side,1,0
7.517,2,1,0,Pizza,1,0
10.333,4,1,0,Beverage,1,0
10.333,4,2,0,Sandwich,1,0
15.033,4,1,0,Side,1,0
15.033,4,2,0,Sandwich,1,0
15.033,4,3,0,Sandwich,1,0
15.033,4,4,0,Sandwich,1,0
7.483,1,1,0,Pizza,1,0
7.483,1,2,0,Side,1,0
6.85,4,1,0,Side,1,0
6.85,4,2,0,Pizza,1,0
6,2,1,0,Side,1,1
6,2,2,0,Side,1,1
6,2,3,0,Pizza,1,1
10.383,4,1,0,Pizza,1,0
10.383,4,2,0,Pizza,1,0
7.133,3,3,0,Beverage,1,0
7.133,3,4,1,Pizza,1,0
6.783,1,1,0,Pizza,1,0
6.783,1,2,0,Pizza,1,0
22.183,1,3,1,Pizza,1,0
22.183,1,4,0,Extra,1,0
22.183,1,5,0,Extra,1,0
22.183,1,6,0,Side,1,0
22.183,1,7,0,Side,1,0
6.567,4,1,0,Pizza,1,0
19.983,4,1,1,Pizza,1,0
19.983,4,2,0,Side,1,0
19.983,4,3,0,Extra,2,0
19.983,4,4,0,Dessert,1,0
19.983,4,5,0,Beverage,1,0
19.983,4,6,0,Extra,2,0
14.35,4,1,0,Side,1,0
14.35,4,2,0,Side,1,0
14.35,4,3,0,Pizza,1,0
14.35,4,4,0,Pizza,1,0
9.5,1,1,0,Sandwich,1,0
9.5,1,2,1,Pizza,1,0
9.5,1,3,0,Extra,2,0
9.5,1,4,0,Pizza,1,0
9.5,1,5,0,Beverage,1,0
11.5,4,1,0,Side,1,0
11.5,4,2,0,Side,1,0
11.5,4,3,0,Side,1,0
11.5,4,4,0,Pizza,1,0
7.867,1,1,0,Pizza,1,0
7.867,1,2,0,Pizza,1,0
7.867,1,3,0,Side,1,0
7.867,1,4,0,Dessert,1,0
13.767,2,1,0,Pizza,1,0
8.667,4,1,0,Beverage,1,0
8.667,4,2,0,Extra,2,0
8.667,4,3,0,Side,1,0
8.667,4,4,0,Pizza,1,0
10.617,4,1,0,Sandwich,1,0
10.617,4,2,1,Pizza,1,0
10.617,4,3,0,Pizza,1,0
10.617,4,4,0,Pizza,1,0
15.133,2,1,0,Pizza,1,0
11.483,1,1,1,Pizza,1,0
8.6,1,1,0,Side,1,0
8.6,1,2,0,Dessert,1,0
8.6,1,3,1,Pizza,1,0
8.6,1,4,0,Sandwich,1,0
8.867,2,1,0,Sandwich,1,0
26,1,1,0,Side,1,0
26,1,2,0,Pizza,1,0
26,1,3,0,Pizza,1,0
26,1,4,0,Side,1,0
6.5,2,1,0,Side,1,0
6.5,2,2,0,Side,1,0
6.5,2,3,0,Pizza,1,0
10.267,1,1,0,Pizza,1,0
10.267,1,2,0,Beverage,1,0
9.7,3,1,0,Pizza,1,1
9.7,3,2,0,Side,1,1
9.7,3,3,0,Extra,1,1
8.4,4,1,0,Pizza,1,0
7.6,4,1,0,Pizza,2,0
7.6,4,2,0,Beverage,1,0
7.6,4,3,0,Side,1,0
8.883,4,1,0,Pizza,1,0
5.3,4,1,0,Pizza,1,0
11.533,2,1,0,Sandwich,2,0
11.533,2,2,0,Side,1,0
11.533,2,3,0,Pizza,1,0
11.4,4,1,1,Pizza,1,0
11.4,4,2,0,Beverage,2,0
11.4,4,3,0,Beverage,1,0
11.4,4,4,0,Beverage,1,0
10.483,4,1,0,Pizza,1,0
5.067,2,1,0,Pizza,1,0
10.45,4,1,0,Pizza,1,0
10.45,4,2,0,Pizza,1,0
10.45,4,3,0,Beverage,1,0
10.45,4,4,0,Side,1,0
10.45,4,5,0,Dessert,1,0
9.883,2,1,0,Side,1,0
9.883,2,2,0,Pizza,1,0
9.883,2,3,0,Beverage,1,0
10.067,2,1,0,Sandwich,1,0
15.217,2,1,0,Dessert,1,0
